timestamp,value
2024-04-15 23:32:00,0.0077216939456131
2024-04-15 23:33:00,0.0083633373324824
2024-04-15 23:34:00,0.0087093102930127
2024-04-15 23:35:00,0.0082857326819491
2024-04-15 23:36:00,0.0108736432128719
2024-04-15 23:37:00,0.0122653220425968
2024-04-15 23:38:00,0.009860706118087
2024-04-15 23:39:00,0.0085173094748388
2024-04-15 23:40:00,0.007935407027027
2024-04-15 23:41:00,0.0084811487738419
2024-04-15 23:42:00,0.0090905885714285
2024-04-15 23:43:00,0.0095554628456221
2024-04-15 23:44:00,0.0100268941783768
2024-04-15 23:45:00,0.0094710986745213
2024-04-15 23:46:00,0.0089248914728682
2024-04-15 23:47:00,0.0083240334143377
2024-04-15 23:48:00,0.007818753330271
2024-04-15 23:49:00,0.0078556849144634
2024-04-15 23:50:00,0.0081524302289118
2024-04-15 23:51:00,0.0087606277744451
2024-04-15 23:52:00,0.0091809762978042
2024-04-15 23:53:00,0.0089189544322344
2024-04-15 23:54:00,0.0122467242921013
2024-04-15 23:55:00,0.0127527772611369
2024-04-15 23:56:00,0.0089378440460574
2024-04-15 23:57:00,0.0083485928541166
2024-04-15 23:58:00,0.0085184469444444
2024-04-15 23:59:00,0.0436313579223649
2024-04-16 00:00:00,0.0424978418248873
2024-04-16 00:01:00,0.0093678527918781
2024-04-16 00:02:00,0.0145738786809607
2024-04-16 00:03:00,0.0124035818561001
2024-04-16 00:04:00,0.0076437417761019
2024-04-16 00:05:00,0.0107829162983425
2024-04-16 00:06:00,0.0130625681191395
2024-04-16 00:07:00,0.0094925338937093
2024-04-16 00:08:00,0.0068472732659932
2024-04-16 00:09:00,0.0070479586900394
2024-04-16 00:10:00,0.00759101977837
2024-04-16 00:11:00,0.0075311178025851
2024-04-16 00:12:00,0.0086181911499096
2024-04-16 00:13:00,0.008441139749702
2024-04-16 00:14:00,0.006772865942568
2024-04-16 00:15:00,0.0066648377403846
2024-04-16 00:16:00,0.0066321561062472
2024-04-16 00:17:00,0.0067049277811923
2024-04-16 00:18:00,0.0066427417027417
2024-04-16 00:19:00,0.0069850709117221
2024-04-16 00:20:00,0.0084397886204704
2024-04-16 00:21:00,0.0091169935116315
2024-04-16 00:22:00,0.0084777522209659
2024-04-16 00:23:00,0.0077027568287808
2024-04-16 00:24:00,0.0070570785447126
2024-04-16 00:25:00,0.0072560466621253
2024-04-16 00:26:00,0.0075039397298233
2024-04-16 00:27:00,0.0067659872566371
2024-04-16 00:28:00,0.0061454960972953
2024-04-16 00:29:00,0.0061592814526588
2024-04-16 00:30:00,0.0063054731323722
2024-04-16 00:31:00,0.0063972221379833
2024-04-16 00:32:00,0.0069401515601783
2024-04-16 00:33:00,0.0068883462026463
2024-04-16 00:34:00,0.0063860387710314
2024-04-16 00:35:00,0.0063570384115791
2024-04-16 00:36:00,0.0078297708597285
2024-04-16 00:37:00,0.0085595170566172
2024-04-16 00:38:00,0.0084542325750682
2024-04-16 00:39:00,0.0096205796996562
2024-04-16 00:40:00,0.0100268875614898
2024-04-16 00:41:00,0.0091687963832376
2024-04-16 00:42:00,0.0089645210591789
2024-04-16 00:43:00,0.008947334054834
2024-04-16 00:44:00,0.0092436005093687
2024-04-16 00:45:00,0.0101239827213822
2024-04-16 00:46:00,0.0089299868010999
2024-04-16 00:47:00,0.0075511056418023
2024-04-16 00:48:00,0.0065733573596358
2024-04-16 00:49:00,0.0058285219885277
2024-04-16 00:50:00,0.0058922033831628
2024-04-16 00:51:00,0.0058279770690014
2024-04-16 00:52:00,0.0055159939433268
2024-04-16 00:53:00,0.0051885818807833
2024-04-16 00:54:00,0.0056384872532894
2024-04-16 00:55:00,0.0060480487313733
2024-04-16 00:56:00,0.006355169564328
2024-04-16 00:57:00,0.0077213995176848
2024-04-16 00:58:00,0.0075488198360327
2024-04-16 00:59:00,0.0067742874667757
2024-04-16 01:00:00,0.0072860503746877
2024-04-16 01:01:00,0.006760468913544
2024-04-16 01:02:00,0.0064806300518134
2024-04-16 01:03:00,0.0067290911314984
2024-04-16 01:04:00,0.0063764571662236
2024-04-16 01:05:00,0.0061345266484095
2024-04-16 01:06:00,0.0065221513761467
2024-04-16 01:07:00,0.0064105330716388
2024-04-16 01:08:00,0.0062256606938619
2024-04-16 01:09:00,0.0063957811082626
2024-04-16 01:10:00,0.0067814224333815
2024-04-16 01:11:00,0.0068259302325581
2024-04-16 01:12:00,0.0065057791633145
2024-04-16 01:13:00,0.0066876336088154
2024-04-16 01:14:00,0.0063730273289447
2024-04-16 01:15:00,0.0062256961414791
2024-04-16 01:16:00,0.0063261581414306
2024-04-16 01:17:00,0.0059033384484228
2024-04-16 01:18:00,0.005689761832061
2024-04-16 01:19:00,0.0058202726685332
2024-04-16 01:20:00,0.0057663053239255
2024-04-16 01:21:00,0.0056933661060802
2024-04-16 01:22:00,0.0057164634092416
2024-04-16 01:23:00,0.0057648304278922
2024-04-16 01:24:00,0.0058760315765033
2024-04-16 01:25:00,0.0058645184129246
2024-04-16 01:26:00,0.0067498398318935
2024-04-16 01:27:00,0.0065364700272479
2024-04-16 01:28:00,0.005637695458593
2024-04-16 01:29:00,0.0057804513175524
2024-04-16 01:30:00,0.0060110365225184
2024-04-16 01:31:00,0.0062810477883974
2024-04-16 01:32:00,0.0060380826483003
2024-04-16 01:33:00,0.0056869838003502
2024-04-16 01:34:00,0.0056294641690263
2024-04-16 01:35:00,0.0058689079507278
2024-04-16 01:36:00,0.0060727977031802
2024-04-16 01:37:00,0.0062816273291925
2024-04-16 01:38:00,0.006316243287037
2024-04-16 01:39:00,0.0062659513551077
2024-04-16 01:40:00,0.0061472319515603
2024-04-16 01:41:00,0.0063035476749647
2024-04-16 01:42:00,0.0067132809709182
2024-04-16 01:43:00,0.006850236016371
2024-04-16 01:44:00,0.0082047140549273
2024-04-16 01:45:00,0.0084541396957123
2024-04-16 01:46:00,0.0073967615082118
2024-04-16 01:47:00,0.0077363705419175
2024-04-16 01:48:00,0.0082727324971493
2024-04-16 01:49:00,0.0077614027232864
2024-04-16 01:50:00,0.0064332163265306
2024-04-16 01:51:00,0.0059760976784932
2024-04-16 01:52:00,0.0061752915062287
2024-04-16 01:53:00,0.006218094019083
2024-04-16 01:54:00,0.0063848048952694
2024-04-16 01:55:00,0.0064833199345641
2024-04-16 01:56:00,0.0068709055330634
2024-04-16 01:57:00,0.0067785339193148
2024-04-16 01:58:00,0.0067414514496088
2024-04-16 01:59:00,0.0077206426758938
2024-04-16 02:00:00,0.0070920560479041
2024-04-16 02:01:00,0.0054710116078043
2024-04-16 02:02:00,0.0051600351572171
2024-04-16 02:03:00,0.0054541159135559
2024-04-16 02:04:00,0.0056412587076627
2024-04-16 02:05:00,0.0056555738335738
2024-04-16 02:06:00,0.0056426858958689
2024-04-16 02:07:00,0.0056238856569709
2024-04-16 02:08:00,0.0057497059421025
2024-04-16 02:09:00,0.0060324209734069
2024-04-16 02:10:00,0.0062802984562607
2024-04-16 02:11:00,0.0063865823215152
2024-04-16 02:12:00,0.0060204138442521
2024-04-16 02:13:00,0.0058103074663402
2024-04-16 02:14:00,0.0058858714528256
2024-04-16 02:15:00,0.0069719296778952
2024-04-16 02:16:00,0.0077396026156941
2024-04-16 02:17:00,0.00716129328531
2024-04-16 02:18:00,0.0071283073780954
2024-04-16 02:19:00,0.0071802905422446
2024-04-16 02:20:00,0.0063937724675324
2024-04-16 02:21:00,0.0052222901051496
2024-04-16 02:22:00,0.0047756282121377
2024-04-16 02:23:00,0.0046660161785216
2024-04-16 02:24:00,0.0045423614694335
2024-04-16 02:25:00,0.0048374801786711
2024-04-16 02:26:00,0.0050697915144703
2024-04-16 02:27:00,0.0050383022085546
2024-04-16 02:28:00,0.0050911309589041
2024-04-16 02:29:00,0.0051941953961456
2024-04-16 02:30:00,0.0057495572681371
2024-04-16 02:31:00,0.0060494592730167
2024-04-16 02:32:00,0.0055628693561314
2024-04-16 02:33:00,0.0052343499864974
2024-04-16 02:34:00,0.0054293721368903
2024-04-16 02:35:00,0.0055563025694808
2024-04-16 02:36:00,0.0052730243966421
2024-04-16 02:37:00,0.0049165768076398
2024-04-16 02:38:00,0.0048008913350268
2024-04-16 02:39:00,0.0047667374715261
2024-04-16 02:40:00,0.0047943193702558
2024-04-16 02:41:00,0.0050185018060572
2024-04-16 02:42:00,0.0050916877567789
2024-04-16 02:43:00,0.0050010681818181
2024-04-16 02:44:00,0.0056219886639676
2024-04-16 02:45:00,0.0059692872397223
2024-04-16 02:46:00,0.00572219092827
2024-04-16 02:47:00,0.0054458809523809
2024-04-16 02:48:00,0.0058490165833113
2024-04-16 02:49:00,0.0074537462765957
2024-04-16 02:50:00,0.0086499736768412
2024-04-16 02:51:00,0.0093949969537524
2024-04-16 02:52:00,0.008465077046121
2024-04-16 02:53:00,0.006826314246947
2024-04-16 02:54:00,0.0065040283746556
2024-04-16 02:55:00,0.0062285767543859
2024-04-16 02:56:00,0.0062564917245061
2024-04-16 02:57:00,0.0068107775163398
2024-04-16 02:58:00,0.0072812432572614
2024-04-16 02:59:00,0.0075827027595269
2024-04-16 03:00:00,0.0205540483143084
2024-04-16 03:01:00,0.0208073641160949
2024-04-16 03:02:00,0.0082627580220936
2024-04-16 03:03:00,0.0080945081024568
2024-04-16 03:04:00,0.0085735065616797
2024-04-16 03:05:00,0.0097287525333333
2024-04-16 03:06:00,0.0088965630910564
2024-04-16 03:07:00,0.007844260799136
2024-04-16 03:08:00,0.0085481378763866
2024-04-16 03:09:00,0.0080536990265719
2024-04-16 03:10:00,0.0072754407633183
2024-04-16 03:11:00,0.0075020952887942
2024-04-16 03:12:00,0.0080321962244084
2024-04-16 03:13:00,0.0095459973439575
2024-04-16 03:14:00,0.0164297776601376
2024-04-16 03:15:00,0.0169494844538931
2024-04-16 03:16:00,0.0112937857726901
2024-04-16 03:17:00,0.0110458894664842
2024-04-16 03:18:00,0.0110248154136351
2024-04-16 03:19:00,0.0093429415173867
2024-04-16 03:20:00,0.0078940148069804
2024-04-16 03:21:00,0.0076779818521483
2024-04-16 03:22:00,0.0080171449392712
2024-04-16 03:23:00,0.0091822576419213
2024-04-16 03:24:00,0.0090586491697911
2024-04-16 03:25:00,0.007704407944176
2024-04-16 03:26:00,0.0071616971179989
2024-04-16 03:27:00,0.0074303515994436
2024-04-16 03:28:00,0.0074242630966239
2024-04-16 03:29:00,0.006886280868789
2024-04-16 03:30:00,0.0065974047761194
2024-04-16 03:31:00,0.0065586801667659
2024-04-16 03:32:00,0.0067547393476344
2024-04-16 03:33:00,0.0071241963190184
2024-04-16 03:34:00,0.0073740202874049
2024-04-16 03:35:00,0.0071836122116689
2024-04-16 03:36:00,0.0080709680065627
2024-04-16 03:37:00,0.0093689512459371
2024-04-16 03:38:00,0.0102267060091619
2024-04-16 03:39:00,0.011081595303113
2024-04-16 03:40:00,0.0111877922506183
2024-04-16 03:41:00,0.0115606983255558
2024-04-16 03:42:00,0.0150498313057583
2024-04-16 03:43:00,0.0160713738896366
2024-04-16 03:44:00,0.0115940832185174
2024-04-16 03:45:00,0.0087633517897091
2024-04-16 03:46:00,0.0080777462937062
2024-04-16 03:47:00,0.0078095754220869
2024-04-16 03:48:00,0.0085325350353068
2024-04-16 03:49:00,0.00954771874145
2024-04-16 03:50:00,0.0096664845192829
2024-04-16 03:51:00,0.0086150853757069
2024-04-16 03:52:00,0.0084101401483924
2024-04-16 03:53:00,0.0091821011235955
2024-04-16 03:54:00,0.0096965810657596
2024-04-16 03:55:00,0.0092996687323943
2024-04-16 03:56:00,0.0079259308977626
2024-04-16 03:57:00,0.0072883643187066
2024-04-16 03:58:00,0.0066711978735971
2024-04-16 03:59:00,0.0063162628434886
2024-04-16 04:00:00,0.0062927465214761
2024-04-16 04:01:00,0.0061661841385597
2024-04-16 04:02:00,0.0061716048578199
2024-04-16 04:03:00,0.0059940843409023
2024-04-16 04:04:00,0.0054996199763593
2024-04-16 04:05:00,0.0048653722321962
2024-04-16 04:06:00,0.0048540355957767
2024-04-16 04:07:00,0.0053701714801444
2024-04-16 04:08:00,0.0052492056780428
2024-04-16 04:09:00,0.0049800442054958
2024-04-16 04:10:00,0.0053004015375517
2024-04-16 04:11:00,0.0057417798270893
2024-04-16 04:12:00,0.0059901909241837
2024-04-16 04:13:00,0.0055194439315775
2024-04-16 04:14:00,0.0057950748663101
2024-04-16 04:15:00,0.0062670963350785
2024-04-16 04:16:00,0.0057860579331941
2024-04-16 04:17:00,0.0054337953929539
2024-04-16 04:18:00,0.0062146345403899
2024-04-16 04:19:00,0.0063711798561151
2024-04-16 04:20:00,0.005622304730473
2024-04-16 04:21:00,0.005727413496251
2024-04-16 04:22:00,0.0057647726244343
2024-04-16 04:23:00,0.0055500343371798
2024-04-16 04:24:00,0.0054432493558545
2024-04-16 04:25:00,0.0052743352054389
2024-04-16 04:26:00,0.0051381944114149
2024-04-16 04:27:00,0.0052844720094284
2024-04-16 04:28:00,0.0054918901915927
2024-04-16 04:29:00,0.0082806048409029
2024-04-16 04:30:00,0.0090859509698275
2024-04-16 04:31:00,0.0073947534960241
2024-04-16 04:32:00,0.0078836407608695
2024-04-16 04:33:00,0.0073949308005427
2024-04-16 04:34:00,0.0071324174190122
2024-04-16 04:35:00,0.0093464555642428
2024-04-16 04:36:00,0.009363662090813
2024-04-16 04:37:00,0.0071129116455012
2024-04-16 04:38:00,0.0071878366896551
2024-04-16 04:39:00,0.0138365758229897
2024-04-16 04:40:00,0.0128397089103736
2024-04-16 04:41:00,0.0061626218708827
2024-04-16 04:42:00,0.006293103916449
2024-04-16 04:43:00,0.0063729423125794
2024-04-16 04:44:00,0.0065464048521607
2024-04-16 04:45:00,0.006729335376756
2024-04-16 04:46:00,0.0067015181866104
2024-04-16 04:47:00,0.0067593877221324
2024-04-16 04:48:00,0.0067426475252939
2024-04-16 04:49:00,0.0066573443690637
2024-04-16 04:50:00,0.0076339431429323
2024-04-16 04:51:00,0.0075625793544945
2024-04-16 04:52:00,0.0063622961956521
2024-04-16 04:53:00,0.0062904787178139
2024-04-16 04:54:00,0.0062163964527908
2024-04-16 04:55:00,0.0060838920063525
